"treeID","bin","95th_eucDist","bin_numb"
86,"(8.4,8.9].95%",2.44294248071599,NA
86,"(8.9,9.4].95%",1.72039293001411,NA
86,"(9.4,9.9].95%",1.12597964387589,NA
86,"(9.9,10.4].95%",3.55685722755179,NA
86,"(10.4,10.9].95%",2.93051433364986,10.4
86,"(10.9,11.4].95%",3.12102445802669,10.9
86,"(11.4,11.9].95%",3.02618101388597,11.4
86,"(11.9,12.4].95%",1.95476168297234,11.9
86,"(12.4,12.9].95%",2.74411157533702,12.4
86,"(12.9,13.4].95%",2.75626066685699,12.9
86,"(13.4,13.9].95%",3.29008418116256,13.4
86,"(13.9,14.4].95%",3.55938221475423,13.9
86,"(14.4,14.9].95%",1.5766717335786,14.4
86,"(14.9,15.4].95%",1.48138991977516,14.9
86,"(15.4,15.9].95%",1.39143366237754,15.4
86,"(15.9,16.4].95%",1.49685624020133,15.9
86,"(16.4,16.9].95%",1.54489848503584,16.4
86,"(16.9,17.4].95%",2.88740762896149,16.9
86,"(17.4,17.9].95%",2.45573603876859,17.4
86,"(17.9,18.4].95%",1.74421347124811,17.9
86,"(18.4,18.9].95%",2.73897130758619,18.4
86,"(18.9,19.4].95%",1.1590949056699,18.9
86,"(19.4,19.9].95%",1.08727377983254,19.4
86,"(19.9,20.4].95%",1.30009834334206,19.9
86,"(20.4,20.9].95%",2.24464726282596,20.4
86,"(20.9,21.4].95%",0.830780076884472,20.9
86,"(21.4,21.9].95%",1.51122924794704,21.4
87,"(1.38,1.88].95%",1.75922822410462,1.38
87,"(1.88,2.38].95%",1.77179473509714,1.88
87,"(2.38,2.88].95%",1.78625965612406,2.38
87,"(2.88,3.38].95%",1.84176329893578,2.88
87,"(3.38,3.88].95%",1.83112941246293,3.38
87,"(3.88,4.38].95%",1.87527392399772,3.88
87,"(4.38,4.88].95%",1.91386838348968,4.38
87,"(4.88,5.38].95%",1.9589525499501,4.88
87,"(5.38,5.88].95%",2.09551522896742,5.38
87,"(5.88,6.38].95%",2.14030908074506,5.88
87,"(6.38,6.88].95%",2.17743038604282,6.38
87,"(6.88,7.38].95%",2.94666660916599,6.88
87,"(7.38,7.88].95%",3.64411381545437,7.38
87,"(7.88,8.38].95%",3.53030212540993,7.88
87,"(8.38,8.88].95%",4.31531147571056,8.38
87,"(8.88,9.38].95%",4.71280546831185,8.88
87,"(9.38,9.88].95%",4.67023728381331,9.38
87,"(9.88,10.4].95%",4.04273703301281,9.88
87,"(10.4,10.9].95%",4.05106889718003,10.4
87,"(10.9,11.4].95%",3.74593934769943,10.9
87,"(11.4,11.9].95%",3.80926123880685,11.4
87,"(11.9,12.4].95%",3.0671044308804,11.9
87,"(12.4,12.9].95%",3.49484398204404,12.4
87,"(12.9,13.4].95%",3.50317261925015,12.9
87,"(13.4,13.9].95%",3.50486896775256,13.4
87,"(13.9,14.4].95%",3.28940040110893,13.9
87,"(14.4,14.9].95%",2.70684703784628,14.4
87,"(14.9,15.4].95%",2.73417453517042,14.9
87,"(15.4,15.9].95%",2.61498958643783,15.4
87,"(15.9,16.4].95%",2.29759486842391,15.9
87,"(16.4,16.9].95%",2.52703590381318,16.4
87,"(16.9,17.4].95%",2.20750868619334,16.9
87,"(17.4,17.9].95%",2.3664069602587,17.4
87,"(17.9,18.4].95%",1.94978914333383,17.9
87,"(18.4,18.9].95%",2.44825857214888,18.4
87,"(18.9,19.4].95%",2.29192909273449,18.9
87,"(19.4,19.9].95%",1.61365802572571,19.4
87,"(19.9,20.4].95%",1.62299123917238,19.9
87,"(20.4,20.9].95%",1.2299251488987,20.4
87,"(20.9,21.4].95%",1.29822260621096,20.9
87,"(21.4,21.9].95%",1.13241954965032,21.4
88,"(1.38,1.88].95%",2.10734379487268,1.38
88,"(1.88,2.38].95%",2.09785449000744,1.88
88,"(2.38,2.88].95%",2.09607708339727,2.38
88,"(2.88,3.38].95%",2.09023165141985,2.88
88,"(3.38,3.88].95%",2.06595498474225,3.38
88,"(3.88,4.38].95%",2.084326749676,3.88
88,"(4.38,4.88].95%",2.10211309017421,4.38
88,"(4.88,5.38].95%",2.10861869737321,4.88
88,"(5.38,5.88].95%",2.1715773852984,5.38
88,"(5.88,6.38].95%",2.17637597688927,5.88
88,"(6.38,6.88].95%",2.11993783906636,6.38
88,"(6.88,7.38].95%",2.12342187967296,6.88
88,"(7.38,7.88].95%",2.12053655103327,7.38
88,"(7.88,8.38].95%",2.17196135253163,7.88
88,"(8.38,8.88].95%",2.52889474854335,8.38
88,"(8.88,9.38].95%",2.20163333496336,8.88
88,"(9.38,9.88].95%",2.21433145390955,9.38
88,"(9.88,10.4].95%",2.2746609755834,9.88
88,"(10.4,10.9].95%",2.27826161689279,10.4
88,"(10.9,11.4].95%",2.31049403396574,10.9
88,"(11.4,11.9].95%",2.32829224731674,11.4
88,"(11.9,12.4].95%",4.18081168266601,11.9
88,"(12.4,12.9].95%",0.783030460591737,12.4
88,"(12.9,13.4].95%",1.03215194913401,12.9
88,"(13.4,13.9].95%",3.23750946630208,13.4
88,"(13.9,14.4].95%",3.59085889366789,13.9
88,"(14.4,14.9].95%",3.17556914442773,14.4
88,"(14.9,15.4].95%",3.28589499847309,14.9
89,"(7.38,7.88].95%",2.78846957839843,7.38
89,"(7.88,8.38].95%",NA,7.88
89,"(8.38,8.88].95%",2.94981117017214,8.38
89,"(8.88,9.38].95%",2.83410552185363,8.88
89,"(9.38,9.88].95%",2.80790149319789,9.38
89,"(9.88,10.4].95%",2.87155597348116,9.88
89,"(10.4,10.9].95%",3.97830171366732,10.4
89,"(10.9,11.4].95%",0.282422631488767,10.9
89,"(11.4,11.9].95%",NA,11.4
89,"(11.9,12.4].95%",NA,11.9
89,"(12.9,13.4].95%",2.8638185644735,12.9
89,"(14.4,14.9].95%",1.85588508626876,14.4
89,"(14.9,15.4].95%",2.27700939697901,14.9
89,"(15.9,16.4].95%",0.504058285805833,15.9
89,"(16.4,16.9].95%",0.93461683641518,16.4
89,"(16.9,17.4].95%",2.17921362101181,16.9
89,"(17.4,17.9].95%",1.1524883974406,17.4
89,"(18.4,18.9].95%",0.391586287363344,18.4
90,"(1.42,1.92].95%",5.12411843132595,1.42
90,"(1.92,2.42].95%",5.00714107634099,1.92
90,"(2.42,2.92].95%",5.01869435036391,2.42
90,"(2.92,3.42].95%",5.02906351006885,2.92
90,"(3.42,3.92].95%",5.01186799020814,3.42
90,"(3.92,4.42].95%",5.00974097334826,3.92
90,"(4.42,4.92].95%",5.01048845639114,4.42
90,"(4.92,5.42].95%",5.04250166034346,4.92
90,"(5.42,5.92].95%",5.0779832832822,5.42
90,"(5.92,6.42].95%",7.83997495780707,5.92
90,"(6.42,6.92].95%",7.89026991175043,6.42
90,"(6.92,7.42].95%",7.14926674791314,6.92
90,"(7.42,7.92].95%",7.49635037514628,7.42
90,"(7.92,8.42].95%",6.98726668828364,7.92
90,"(8.42,8.92].95%",7.94836742140366,8.42
90,"(8.92,9.42].95%",7.10868695295565,8.92
90,"(9.42,9.92].95%",5.68914193265021,9.42
90,"(9.92,10.4].95%",6.8497281658714,9.92
90,"(10.4,10.9].95%",7.00874575090543,10.4
90,"(10.9,11.4].95%",5.58183360529434,10.9
90,"(11.4,11.9].95%",7.4814447459068,11.4
90,"(11.9,12.4].95%",7.2739811909317,11.9
90,"(12.4,12.9].95%",7.59238082932415,12.4
90,"(12.9,13.4].95%",6.83714339901308,12.9
90,"(13.4,13.9].95%",7.226398454735,13.4
90,"(13.9,14.4].95%",6.89487058201036,13.9
90,"(14.4,14.9].95%",6.96185705299832,14.4
90,"(14.9,15.4].95%",1.72427057101327,14.9
90,"(15.4,15.9].95%",2.42555418034693,15.4
90,"(16.4,16.9].95%",0.32719536810023,16.4
90,"(16.9,17.4].95%",0.571018441499188,16.9
91,"(1.37,1.87].95%",2.79159327232361,1.37
91,"(1.87,2.37].95%",2.76702619852027,1.87
91,"(2.37,2.87].95%",2.76707014523598,2.37
91,"(2.87,3.37].95%",2.75310341805806,2.87
91,"(3.37,3.87].95%",2.76639532160273,3.37
91,"(3.87,4.37].95%",2.75788296904184,3.87
91,"(4.37,4.87].95%",2.74847669592661,4.37
91,"(4.87,5.37].95%",2.73624470752546,4.87
91,"(5.37,5.87].95%",2.7011842710918,5.37
91,"(5.87,6.37].95%",2.68519798997475,5.87
91,"(6.37,6.87].95%",2.6565893901953,6.37
91,"(6.87,7.37].95%",2.85246893626031,6.87
91,"(7.37,7.87].95%",2.77281652681029,7.37
91,"(7.87,8.37].95%",2.77399496841285,7.87
91,"(8.37,8.87].95%",2.77797455881425,8.37
91,"(8.87,9.37].95%",2.72304830075802,8.87
91,"(9.37,9.87].95%",2.72291224867629,9.37
91,"(9.87,10.4].95%",2.7209760371614,9.87
91,"(10.4,10.9].95%",2.71870586473675,10.4
91,"(10.9,11.4].95%",6.54706953871218,10.9
91,"(11.4,11.9].95%",6.84314729683884,11.4
91,"(11.9,12.4].95%",6.7591751713261,11.9
91,"(12.4,12.9].95%",3.11560436285584,12.4
91,"(12.9,13.4].95%",3.50026297991997,12.9
91,"(13.4,13.9].95%",2.71916098863584,13.4
91,"(13.9,14.4].95%",2.770180805417,13.9
91,"(14.4,14.9].95%",5.06384737699954,14.4
91,"(14.9,15.4].95%",4.88313434467363,14.9
91,"(15.4,15.9].95%",6.4659883193963,15.4
91,"(15.9,16.4].95%",4.22838080951871,15.9
91,"(16.4,16.9].95%",5.62370555537194,16.4
91,"(16.9,17.4].95%",4.5386043383235,16.9
91,"(17.4,17.9].95%",1.01159546432943,17.4
91,"(17.9,18.4].95%",4.8392617977618,17.9
91,"(18.4,18.9].95%",2.60967687664828,18.4
91,"(19.4,19.9].95%",3.61251239179722,19.4
92,"(1.37,1.87].95%",2.03143251947535,1.37
92,"(1.87,2.37].95%",2.01354109121288,1.87
92,"(2.37,2.87].95%",2.04177169897607,2.37
92,"(2.87,3.37].95%",2.03484768880229,2.87
92,"(3.37,3.87].95%",4.54455485502964,3.37
92,"(3.87,4.37].95%",4.28202711942484,3.87
92,"(4.37,4.87].95%",3.22982469634178,4.37
92,"(4.87,5.37].95%",2.84187779038025,4.87
92,"(5.37,5.87].95%",3.10751649611705,5.37
92,"(5.87,6.37].95%",1.95801842089822,5.87
92,"(6.37,6.87].95%",3.314247441634,6.37
92,"(6.87,7.37].95%",3.05464496217383,6.87
92,"(7.37,7.87].95%",1.90201572804095,7.37
92,"(7.87,8.37].95%",1.97445424236983,7.87
92,"(8.37,8.87].95%",3.31670664095587,8.37
92,"(8.87,9.37].95%",3.74762782360203,8.87
92,"(9.37,9.87].95%",3.25070866397665,9.37
92,"(9.87,10.4].95%",3.57472790895925,9.87
92,"(10.4,10.9].95%",3.07865944865493,10.4
92,"(10.9,11.4].95%",3.81129659838216,10.9
92,"(11.4,11.9].95%",3.65389313033119,11.4
92,"(11.9,12.4].95%",3.47492413913268,11.9
92,"(12.4,12.9].95%",3.74764899642155,12.4
92,"(12.9,13.4].95%",3.40055348523933,12.9
92,"(13.4,13.9].95%",5.43649362220007,13.4
92,"(13.9,14.4].95%",5.04418804199829,13.9
92,"(14.4,14.9].95%",3.49582958608945,14.4
92,"(14.9,15.4].95%",3.18903547181585,14.9
92,"(15.4,15.9].95%",3.0584131779807,15.4
92,"(15.9,16.4].95%",5.33700696916924,15.9
92,"(16.4,16.9].95%",6.92661167128456,16.4
92,"(16.9,17.4].95%",6.49970721827106,16.9
92,"(17.4,17.9].95%",6.49285596482713,17.4
92,"(17.9,18.4].95%",5.96065336955356,17.9
92,"(18.4,18.9].95%",5.59027212100511,18.4
92,"(18.9,19.4].95%",5.55098405864186,18.9
92,"(19.4,19.9].95%",4.20946884036285,19.4
92,"(19.9,20.4].95%",6.11710855598391,19.9
92,"(20.4,20.9].95%",4.80846977979506,20.4
92,"(20.9,21.4].95%",5.19274062775755,20.9
92,"(21.4,21.9].95%",3.58551157253011,21.4
92,"(21.9,22.4].95%",3.04554445071821,21.9
92,"(22.4,22.9].95%",4.78893356859823,22.4
92,"(22.9,23.4].95%",3.78818069476465,22.9
92,"(23.4,23.9].95%",2.17848463259947,23.4
92,"(23.9,24.4].95%",1.24475988600394,23.9
92,"(24.4,24.9].95%",0.977477335012833,24.4
